,Gender,Married,Dependents,Education,Self_Employed,LoanAmount,Credit_History,Property_Area,Loan_Status,LoanAmount_log,Total_Income,Total_Income_log,EMI,EMI_log,Balance Income,Balance_Income_log
378,0,0,0,1,0,71.0,1.0,2,0,4.2626798770413155,3069.0,8.029107054619736,6.9651000000000005,1.9409119646304958,2372.49,7.771695315512081
379,0,1,2,1,0,130.0,1.0,2,1,4.867534450455582,5391.0,8.592486175451668,12.753,2.545766538044763,4115.7,8.322564208000228
380,0,1,0,1,0,128.0,1.0,1,1,4.852030263919617,5833.0,8.671286726753637,12.5568,2.5302623515087976,4577.32,8.428868953001064
381,0,0,0,1,0,296.0,1.0,1,1,5.69035945432406,10173.0,9.227492430793749,29.0376,3.368591541913241,7269.24,8.891407025860762
382,1,0,0,1,0,156.0,1.0,2,1,5.049856007249537,6000.0,8.699514748210191,15.3036,2.7280880948387174,4469.64,8.405063147451592
383,0,0,0,1,1,128.0,1.0,2,1,4.852030263919617,7167.0,8.877242435993919,12.5568,2.5302623515087976,5911.32,8.684624435714996
384,0,1,2,1,0,100.0,1.0,2,0,4.605170185988092,4566.0,8.42639282708974,9.81,2.2834022735772717,3585.0,8.184513753033722
385,0,0,1,1,0,113.0,1.0,2,1,4.727387818712341,3667.0,8.207129168071326,11.0853,2.405619906301521,2558.4700000000003,7.84716470255592
386,0,0,0,0,0,132.0,1.0,1,1,4.882801922586371,3946.0,8.28045768658256,12.9492,2.5610340101755513,2651.08,7.882722383125288
387,0,1,0,0,0,128.0,0.0,2,0,4.852030263919617,6146.0,8.72355674269043,12.5568,2.5302623515087976,4890.32,8.495013020000638
388,0,1,0,1,0,136.0,1.0,2,1,4.912654885736052,4750.0,8.465899897028686,13.3416,2.590886973325232,3415.84,8.136178715404014
389,0,1,0,1,0,125.0,1.0,0,1,4.8283137373023015,5488.0,8.610319169405722,12.262500000000001,2.5065458248914814,4261.75,8.357435153031034
390,0,0,3,1,0,185.0,1.0,0,1,5.220355825078324,9167.0,9.123365357961776,18.1485,2.898587912667505,7352.15,8.902748066438926
391,0,1,3,1,0,275.0,1.0,0,1,5.616771097666572,9504.0,9.159468041602427,26.9775,3.2950031852557515,6806.25,8.82559658668127
392,0,1,0,1,0,120.0,1.0,2,1,4.787491742782046,4698.0,8.454892165218858,11.772,2.4657238303712266,3520.8,8.166443515496882
393,0,1,2,0,0,113.0,1.0,1,1,4.727387818712341,3618.0,8.193676665955241,11.0853,2.405619906301521,2509.4700000000003,7.827826854450908
394,0,1,2,1,0,113.0,1.0,2,1,4.727387818712341,4500.0,8.411832675758411,11.0853,2.405619906301521,3391.4700000000003,8.129018734703491
395,0,1,2,1,0,135.0,1.0,1,1,4.90527477843843,3760.0,8.23217423638394,13.243500000000001,2.58350686602761,2435.6499999999996,7.7979689403461725
396,1,0,0,1,0,71.0,0.0,2,0,4.2626798770413155,3180.0,8.064636475774222,6.9651000000000005,1.9409119646304958,2483.49,7.817420107963901
397,0,1,0,1,0,95.0,1.0,2,1,4.553876891600541,4492.0,8.410053315858335,9.3195,2.232108979189721,3560.05,8.177529868691266
398,0,0,0,0,0,109.0,1.0,0,1,4.6913478822291435,5568.0,8.624791202014256,10.692900000000002,2.369579969818324,4498.71,8.411545967995002
399,1,0,0,1,0,103.0,0.0,1,0,4.634728988229636,3300.0,8.101677747454572,10.1043,2.312961075818816,2289.5699999999997,7.736119305990978
400,0,1,2,0,0,45.0,0.0,2,0,3.8066624897703196,2889.0,7.968665700466235,4.414499999999999,1.4848945773595,2447.55,7.8028428032051895
401,0,0,0,0,0,65.0,1.0,0,0,4.174387269895637,2755.0,7.9211727215870145,6.376500000000001,1.8526193574848175,2117.35,7.657920585764406
402,0,0,0,1,0,103.0,1.0,1,1,4.634728988229636,22500.0,10.021270588192511,10.1043,2.312961075818816,21489.57,9.975322980129713
403,1,0,0,0,0,53.0,1.0,1,1,3.970291913552122,1963.0,7.5822291942764615,5.1993,1.6485240011413023,1443.0700000000002,7.274528067645806
404,1,0,0,1,1,194.0,1.0,0,0,5.267858159063328,7441.0,8.914760527397261,19.0314,2.9460902466525085,5537.86,8.61936342352693
405,1,0,0,1,0,115.0,1.0,1,1,4.74493212836325,4547.0,8.42222295382501,11.2815,2.4231642159524305,3418.8500000000004,8.137059516199544
406,0,1,0,0,0,115.0,1.0,2,1,4.74493212836325,4567.0,8.426611813185,11.2815,2.4231642159524305,3438.8500000000004,8.142892392150383
407,1,0,0,0,0,66.0,1.0,0,1,4.189654742026425,2213.0,7.70210434005105,6.4746,1.867886829615606,1565.54,7.355986091382231
408,0,1,1,1,0,152.0,0.0,1,0,5.0238805208462765,8300.0,9.02401079378469,14.911200000000001,2.7021126084354568,6808.88,8.825982921594372
409,0,1,3,1,0,360.0,0.0,0,0,5.886104031450156,81000.0,11.302204433654575,35.316,3.564336119039336,77468.4,11.257625390256608
410,1,0,1,0,1,62.0,1.0,1,0,4.127134385045092,3867.0,8.260234291607297,6.082200000000001,1.8053664726342722,3258.7799999999997,8.089108171189226
411,0,1,0,1,0,160.0,1.0,2,1,5.075173815233827,6256.0,8.741296282225147,15.696,2.7534059028230073,4686.4,8.452419976073468
412,0,1,0,0,0,218.0,0.0,0,0,5.384495062789089,6096.0,8.715388097366482,21.385800000000003,3.0627271503782696,3957.4199999999996,8.283347576768787
413,0,1,0,0,0,110.0,1.0,0,1,4.700480365792417,4286.0,8.363109176033522,10.791000000000002,2.378712453381597,3206.8999999999996,8.073060017417157
414,1,1,0,0,0,178.0,0.0,1,0,5.181783550292085,5386.0,8.591558273371545,17.4618,2.8600156378812653,3639.8199999999997,8.199689508858617
415,1,0,0,1,0,60.0,1.0,2,1,4.0943445622221,2995.0,8.00469951054955,5.886,1.7725766498112812,2406.4,7.785887133755521
416,1,0,1,1,0,160.0,1.0,2,0,5.075173815233827,2600.0,7.8632667240095735,15.696,2.7534059028230073,1030.4,6.93770235535009
417,0,1,2,1,1,239.0,1.0,2,0,5.476463551931511,21600.0,9.980448593672257,23.4459,3.154695639520691,19255.41,9.865547339192918
418,0,1,0,1,0,112.0,1.0,0,1,4.718498871295094,3798.0,8.242229891372231,10.987200000000001,2.396730958884275,2699.2799999999997,7.9007403497638755
419,0,1,0,1,0,138.0,1.0,1,1,4.927253685157205,4663.0,8.44741429680832,13.537799999999999,2.605485772746385,3309.2200000000003,8.104467791054564
420,0,1,0,1,0,138.0,1.0,0,1,4.927253685157205,5829.0,8.67060073804555,13.537799999999999,2.605485772746385,4475.22,8.406310791511716
421,1,0,0,0,0,80.0,0.0,2,0,4.382026634673881,2720.0,7.908387159290043,7.848,2.060258722263062,1935.2,7.567965959295818
422,0,1,0,1,0,100.0,1.0,2,1,4.605170185988092,3539.0,8.171599480345463,9.81,2.2834022735772717,2558.0,7.846980982138788
423,0,1,1,1,0,110.0,0.0,2,0,4.700480365792417,8917.0,9.095714846134879,10.791000000000002,2.378712453381597,7837.9,8.966726220321464
424,0,1,0,1,0,96.0,1.0,1,1,4.564348191467836,14880.0,9.607773308387083,9.4176,2.2425802790570164,13938.24,9.542391420963433
425,0,1,0,1,0,121.0,1.0,0,1,4.795790545596741,6966.0,8.848796450925947,11.8701,2.4740226331859216,5778.99,8.661984205913097
426,1,0,1,0,0,81.0,1.0,0,0,4.394449154672439,4606.0,8.43511508038063,7.946100000000001,2.0726812422616194,3811.39,8.24574923098301
427,0,1,2,1,0,133.0,1.0,1,1,4.890349128221754,5935.0,8.688622307043769,13.047299999999998,2.568581215810934,4630.27,8.44037046071478
428,0,1,0,1,0,87.0,1.0,0,1,4.465908118654584,2936.12000084,7.984844261119869,8.5347,2.144140206243764,2082.65000084,7.641396400661904
429,0,0,0,0,0,60.0,1.0,2,1,4.0943445622221,2717.0,7.907283609426348,5.885999999999999,1.772576649811281,2128.4,7.663125802722214
430,1,0,1,1,1,150.0,1.0,1,1,5.0106352940962555,8624.0,9.06230429314878,14.715,2.6888673816854363,7152.5,8.875217224924265
431,0,0,0,1,0,105.0,0.0,0,0,4.653960350157523,6500.0,8.779557455883728,10.3005,2.332192437746704,5469.95,8.607024754606424
432,0,0,0,1,0,405.0,1.0,1,1,6.003887067106539,12876.0,9.463120392418698,39.7305,3.6821191546957195,8902.95,9.094137961473436
433,0,1,0,1,0,143.0,1.0,1,1,4.962844630259907,4765.0,8.469052816088302,14.0283,2.6410767178490877,3362.17,8.120341877829985
434,0,0,0,1,0,100.0,1.0,2,1,4.605170185988092,3750.0,8.229511118964457,9.81,2.2834022735772717,2769.0,7.926241523170962
435,1,1,0,1,0,128.0,1.0,1,1,4.852030263919617,10047.0,9.215029361462314,12.5568,2.5302623515087976,8791.32,9.081520150053203
436,0,0,0,1,0,50.0,1.0,1,1,3.912023005428146,3777.0,8.236685322712457,4.905,1.5902550930173265,3286.5,8.097578447703631
437,0,1,0,1,0,128.0,1.0,2,1,4.852030263919617,3338.0,8.11312710422178,12.5568,2.5302623515087976,2082.3199999999997,7.6412379357314855
438,0,0,0,1,1,187.0,0.0,2,0,5.231108616854587,10416.0,9.251098364448351,18.3447,2.909340704443767,8581.53,9.05736749826291
439,1,1,0,0,1,138.0,1.0,0,1,4.927253685157205,7142.0,8.873748128154395,13.537799999999999,2.605485772746385,5788.22,8.663580096704216
440,0,0,0,1,0,187.0,1.0,1,1,5.231108616854587,8724.0,9.07383312732152,18.3447,2.909340704443767,6889.53,8.837758146876904
441,0,1,0,1,0,180.0,1.0,0,1,5.19295685089021,9734.0,9.1833801903934,17.658,2.8711889384793907,7968.2,8.98321389935103
442,0,0,3,0,0,148.0,1.0,1,1,4.997212273764115,6700.0,8.809862805379057,14.5188,2.6754443613532954,5248.12,8.565625196216164
443,0,0,1,1,0,152.0,1.0,1,1,5.0238805208462765,37719.0,10.537919225261291,14.911200000000001,2.7021126084354568,36227.88,10.497584267134268
444,0,1,0,1,0,175.0,1.0,0,1,5.1647859739235145,15666.0,9.659248037927183,17.1675,2.8430180615126943,13949.25,9.543181022363346
445,0,1,1,1,1,130.0,1.0,0,1,4.867534450455582,4676.0,8.450198322591959,12.753,2.545766538044763,3400.7,8.13173657176633
446,0,1,2,0,0,110.0,1.0,0,1,4.700480365792417,4652.0,8.445052513638554,10.791000000000002,2.378712453381597,3572.8999999999996,8.181132869946328
447,0,1,0,1,0,55.0,1.0,0,0,4.007333185232471,4915.0,8.500047032581268,5.395500000000001,1.6855652728216515,4375.45,8.383764650645139
448,0,1,2,1,0,150.0,0.0,0,0,5.0106352940962555,5050.0,8.527143522269405,14.715,2.6888673816854363,3578.5,8.182698997178653
449,0,0,1,0,1,190.0,1.0,1,0,5.247024072160486,4311.0,8.368925174747135,18.639,2.9252561597496665,2447.1000000000004,7.802658928974645
450,0,1,2,0,0,125.0,0.0,0,0,4.8283137373023015,3564.0,8.1786387885907,12.262500000000001,2.5065458248914814,2337.75,7.756944207315557
451,0,1,2,0,0,60.0,1.0,2,1,4.0943445622221,3414.0,8.135639903354386,5.886,1.7725766498112812,2825.4,7.946405226477564
452,0,1,0,1,0,149.0,0.0,0,0,5.003946305945459,5681.0,8.644882552557126,14.616900000000001,2.6821783935346395,4219.3099999999995,8.347426886552308
453,0,1,0,1,0,90.0,0.0,0,1,4.499809670330265,4949.0,8.506940814951886,8.828999999999999,2.1780417579194453,4066.1000000000004,8.31043958808163
454,0,0,0,1,1,84.0,1.0,1,1,4.430816798843313,7085.0,8.865735152124781,8.2404,2.1090488864324937,6260.96,8.742088806969113
455,0,1,2,1,0,96.0,1.0,1,1,4.564348191467836,3859.0,8.258163361537619,9.4176,2.2425802790570164,2917.24,7.97839324279449
456,0,1,0,1,0,118.0,1.0,2,1,4.770684624465665,4301.0,8.366602832783736,11.5758,2.448916712054845,3143.42,8.053066658159368
457,0,1,0,1,0,173.0,1.0,2,0,5.153291594497779,6277.0,8.744647438317532,16.9713,2.831523682086959,4579.87,8.429425892425913
458,0,0,2,1,0,136.0,1.0,0,1,4.912654885736052,4354.0,8.378850241794492,13.3416,2.590886973325232,3019.84,8.012959128832968
459,0,1,0,1,0,160.0,1.0,1,0,5.075173815233827,8334.0,9.0280988119824,15.696,2.7534059028230073,6764.4,8.81942884487553
460,0,1,0,1,1,160.0,1.0,1,1,5.075173815233827,6166.0,8.726805608446096,15.696,2.7534059028230073,4596.4,8.433028667383478
461,0,1,3,1,0,128.0,1.0,2,1,4.852030263919617,7740.0,8.954156966583772,12.556799999999999,2.5302623515087976,6484.32,8.777142233889482
462,0,1,0,1,0,153.0,1.0,0,1,5.030437921392435,5203.0,8.556990661290303,15.0093,2.7086700089816156,3702.0699999999997,8.216647401652677
463,1,0,1,0,0,132.0,1.0,1,1,4.882801922586371,5191.0,8.55468163582723,12.9492,2.5610340101755513,3896.08,8.267726198432513
464,0,0,0,1,0,98.0,0.0,1,0,4.584967478670572,4166.0,8.334711621820917,9.6138,2.263199566259752,3204.62,8.072348797582826
465,0,0,0,1,0,140.0,1.0,0,1,4.941642422609304,6000.0,8.699514748210191,13.734000000000002,2.6198745101984846,4626.6,8.43957753606697
466,0,1,3,0,0,70.0,0.0,2,0,4.248495242049359,4611.0,8.436200032206706,6.867000000000001,1.9267273296385394,3924.3,8.274943270362291
467,0,1,0,1,0,110.0,1.0,1,1,4.700480365792417,16692.0,9.722684841711443,10.791000000000002,2.378712453381597,15612.9,9.655852774602032
468,1,1,2,0,0,98.0,1.0,1,1,4.584967478670572,3127.0,8.047829357457841,9.6138,2.263199566259752,2165.62,7.680461973573294
469,0,1,0,1,0,110.0,1.0,2,0,4.700480365792417,6784.0,8.822322177471738,10.791000000000002,2.378712453381597,5704.9,8.649080733658764
470,0,1,1,1,1,162.0,1.0,1,1,5.087596335232384,5529.0,8.617762246337932,15.892200000000003,2.7658284228215644,3939.7799999999997,8.278880163169553
471,0,1,1,0,0,113.0,0.0,0,0,4.727387818712341,4153.0,8.331586243630754,11.0853,2.405619906301521,3044.4700000000003,8.021082109165295
472,0,1,3,1,0,100.0,1.0,1,1,4.605170185988092,4691.0,8.453401058328458,9.81,2.2834022735772717,3710.0,8.21878715560148
473,1,0,0,1,1,93.0,1.0,2,1,4.532599493153256,2500.0,7.824046010856292,9.1233,2.210831580742436,1587.67,7.370022811647658
474,0,0,2,1,0,162.0,1.0,0,1,5.087596335232384,10180.0,9.228180290104513,15.892200000000003,2.7658284228215644,8590.779999999999,9.05844481411554
475,0,1,2,1,1,150.0,1.0,0,1,5.0106352940962555,17539.0,9.772182251758139,14.715,2.6888673816854363,16067.5,9.684553877245442
476,0,1,2,1,0,230.0,1.0,1,1,5.438079308923196,8450.0,9.041921720351219,22.563000000000002,3.116311396512376,6193.7,8.731287925391829
477,0,1,2,1,0,132.0,0.0,1,0,4.882801922586371,4745.0,8.464846711044029,12.9492,2.5610340101755513,3450.08,8.146152698162355
478,0,1,1,1,1,86.0,1.0,1,1,4.454347296253507,18917.0,9.847816267665664,8.436599999999999,2.132579383842688,18073.34,9.802193203252056
479,0,1,2,1,0,128.0,1.0,2,0,4.852030263919617,4550.0,8.422882511944996,12.5568,2.5302623515087976,3294.3199999999997,8.099955052345841
480,1,0,0,0,0,154.0,1.0,0,1,5.0369526024136295,4350.0,8.37793112408273,15.1074,2.7151846900028094,2839.26,7.951298733822434
481,0,1,3,0,0,113.0,1.0,0,1,4.727387818712341,3095.0,8.037543185118697,11.0853,2.405619906301521,1986.47,7.594114473202536
482,0,1,0,1,0,128.0,1.0,1,1,4.852030263919617,5233.0,8.562740006372207,12.5568,2.5302623515087976,3977.3199999999997,8.288363504631041
483,0,1,0,1,0,234.0,1.0,1,1,5.455321115357702,10833.0,9.290352309945568,22.955399999999997,3.1335532029468816,8537.46,9.05221881865577
484,0,1,2,1,0,246.0,1.0,1,1,5.5053315359323625,8333.0,9.027978814382207,24.132600000000004,3.183563623521543,5919.74,8.686047807994669
485,0,1,1,0,0,131.0,1.0,0,1,4.875197323201151,4394.0,8.387995252944556,12.851099999999999,2.553429410790332,3108.8900000000003,8.042021028281331
486,0,0,2,1,0,80.0,0.0,0,0,4.382026634673881,3547.0,8.173857454773621,7.848,2.060258722263062,2762.2,7.923782742643828
487,0,1,1,1,0,500.0,1.0,2,0,6.214608098422191,18333.0,9.816457993563025,49.050000000000004,3.892840186011372,13428.0,9.505097358099926
488,0,1,2,1,1,160.0,1.0,1,1,5.075173815233827,6666.0,8.804775258867686,15.696,2.7534059028230073,5096.4,8.536289687107226
489,0,0,0,1,0,75.0,1.0,2,0,4.31748811353631,2435.0,7.79770203551669,7.3575,1.9957202011254909,1699.25,7.437942256226748
490,0,0,0,0,0,96.0,1.0,1,1,4.564348191467836,5484.0,8.609590040682205,9.4176,2.2425802790570164,4542.24,8.421175561428033
491,0,1,1,0,0,186.0,1.0,2,1,5.225746673713202,6464.0,8.774003600200931,18.2466,2.9039787613023815,4639.34,8.442327393723726
492,0,0,0,0,0,110.0,1.0,0,1,4.700480365792417,3691.0,8.213652703029998,10.791000000000002,2.378712453381597,2611.8999999999996,7.867833204824235
493,1,0,0,0,1,225.0,1.0,1,1,5.41610040220442,17263.0,9.756320761816548,22.0725,3.0943324897936004,15055.75,9.619515257011425
494,0,1,0,1,0,119.0,0.0,0,0,4.77912349311153,5754.0,8.657650544111494,11.673899999999998,2.4573555807007095,4586.610000000001,8.430896468091744
495,1,1,1,1,0,105.0,1.0,1,1,4.653960350157523,4239.0,8.352082671352637,10.300500000000001,2.332192437746704,3208.95,8.073699059810531
496,0,1,0,0,0,107.0,1.0,0,1,4.672828834461906,4300.0,8.366370301681654,10.4967,2.3510609220510865,3250.33,8.086511808630641
497,0,1,0,1,0,111.0,1.0,2,1,4.709530201312334,7482.0,8.920255414908091,10.889100000000001,2.3877622889015147,6393.09,8.762972998565335
498,0,1,1,1,1,95.0,1.0,1,1,4.553876891600541,2895.0,7.970740390007095,9.3195,2.232108979189721,1963.0500000000002,7.582254665169599
499,0,0,0,1,0,209.0,0.0,0,0,5.342334251964811,10699.0,9.277905558138606,20.5029,3.0205663395539912,8648.71,9.065165455856524
500,1,0,0,1,0,113.0,1.0,0,1,4.727387818712341,4328.0,8.372860820526318,11.085300000000002,2.405619906301521,3219.47,8.076972028717709
501,1,0,0,1,0,100.0,1.0,1,1,4.605170185988092,3159.0,8.058010800802085,9.81,2.2834022735772717,2178.0,7.686162303492906
502,0,1,2,1,0,208.0,1.0,1,1,5.337538079701318,10489.0,9.258082367961604,20.404799999999998,3.015770167290498,8448.52,9.041746557082035
503,0,1,1,0,0,138.0,1.0,0,0,4.927253685157205,9352.0,9.143345503151904,13.537799999999999,2.605485772746385,7998.22,8.986974295905176
504,0,1,0,0,0,124.0,1.0,1,1,4.820281565605037,5297.0,8.574895901544526,12.164400000000002,2.4985136531942174,4080.5599999999995,8.313989512881577
505,0,1,2,1,0,243.0,1.0,0,1,5.493061443340548,7926.0,8.97790377375038,23.8383,3.171293530929729,5542.17,8.620141399799087
506,0,1,0,1,0,480.0,1.0,2,1,6.173786103901937,27500.0,10.221941283654663,47.088,3.852018191491117,22791.2,10.034129775526624
507,0,0,0,1,0,96.0,1.0,2,0,4.564348191467836,3583.0,8.183955717304954,9.4176,2.2425802790570164,2641.24,7.879003782836966
508,0,1,0,1,1,188.0,1.0,2,1,5.236441962829949,5492.0,8.61104776688786,18.4428,2.9146740504191295,3647.7200000000003,8.201857593862488
509,1,0,1,1,0,40.0,1.0,2,1,3.6888794541139363,13262.0,9.492658081928813,3.924,1.3671115417031166,12869.6,9.462623220076098
510,0,0,0,0,0,100.0,1.0,0,0,4.605170185988092,4885.0,8.493924564476883,9.81,2.2834022735772717,3904.0,8.269756947532983
511,0,1,1,1,0,250.0,1.0,1,1,5.521460917862246,8069.0,8.995784837848506,24.525000000000002,3.1996930054514268,5616.5,8.633463973081623
512,0,1,2,1,0,148.0,1.0,2,1,4.997212273764115,5318.0,8.578852571802965,14.5188,2.6754443613532954,3866.12,8.260006699121005
513,0,1,0,1,0,70.0,1.0,1,0,4.248495242049359,8796.0,9.082052351674651,6.867000000000001,1.9267273296385394,8109.3,9.000766830190672
514,0,0,0,1,0,311.0,1.0,0,0,5.739792912179234,9481.0,9.15704507491796,30.509099999999997,3.4180249997684142,6430.09,8.76874381402329
515,0,1,3,1,0,150.0,1.0,0,1,5.0106352940962555,6894.0,8.83840674707681,14.715,2.6888673816854363,5422.5,8.598312242701029
516,1,1,2,1,0,113.0,1.0,1,1,4.727387818712341,3663.0,8.206037762778815,11.085300000000002,2.405619906301521,2554.47,7.8456000447206815
517,0,1,0,0,0,123.0,0.0,1,0,4.812184355372417,4874.0,8.491670234185152,12.066300000000002,2.490416442961598,3667.37,8.20723006289946
518,0,0,0,1,0,185.0,1.0,1,0,5.220355825078324,6598.0,8.794521851788527,18.1485,2.898587912667505,4783.15,8.472854604259007
519,1,0,0,0,0,95.0,1.0,0,0,4.553876891600541,3400.0,8.131530710604252,9.3195,2.232108979189721,2468.05,7.811183644139348
520,0,1,2,0,0,45.0,1.0,1,1,3.8066624897703196,3934.0,8.277411998949004,4.4145,1.4848945773595001,3492.55,8.158387407420907
521,0,0,0,1,0,55.0,1.0,1,1,4.007333185232471,2500.0,7.824046010856292,5.395500000000001,1.6855652728216515,1960.4499999999998,7.580929317709125
522,0,1,3,1,1,100.0,1.0,0,1,4.605170185988092,7101.0,8.867990898182093,9.81,2.2834022735772717,6120.0,8.719317375506371
523,0,1,2,1,1,480.0,1.0,0,1,6.173786103901937,15114.0,9.623376745580666,47.088,3.852018191491117,10405.2,9.250060960171115
524,0,0,0,1,0,128.0,1.0,1,0,4.852030263919617,6767.0,8.819813136232225,12.5568,2.5302623515087976,5511.32,8.614559437884298
525,0,1,2,1,1,400.0,1.0,0,1,5.991464547107982,17500.0,9.769956159911606,39.24,3.6696966346971625,13576.0,9.516058806914062
526,0,1,0,1,0,110.0,1.0,1,1,4.700480365792417,3775.0,8.236155661683124,10.791000000000002,2.378712453381597,2695.8999999999996,7.899487379356142
527,0,1,1,0,0,161.0,0.0,1,1,5.081404364984463,6715.0,8.812099108957337,15.794100000000002,2.7596364525736434,5135.59,8.543950013522885
528,0,0,1,0,0,94.0,1.0,1,1,4.543294782270004,3981.0,8.289288323000317,9.2214,2.221526869859184,3058.86,8.025797576513192
529,0,0,0,0,0,130.0,1.0,1,1,4.867534450455582,6783.0,8.82217476094608,12.753,2.545766538044763,5507.7,8.61390239213427
530,0,1,0,1,0,216.0,1.0,0,1,5.375278407684165,6525.0,8.783396232190894,21.1896,3.053510495273345,4406.04,8.390731605850357
531,0,1,3,1,0,100.0,1.0,2,1,4.605170185988092,4281.0,8.361941906144946,9.81,2.2834022735772717,3300.0,8.101677747454572
532,0,0,2,1,0,110.0,0.0,0,0,4.700480365792417,3588.0,8.185350223178686,10.791000000000002,2.378712453381597,2508.8999999999996,7.82759968905559
533,0,0,1,1,0,196.0,1.0,1,0,5.278114659230517,11250.0,9.328123407632566,19.2276,2.9563467468196976,9327.24,9.14069443014235
534,1,0,0,0,1,125.0,1.0,2,1,4.8283137373023015,18165.0,9.807251944655302,12.262500000000001,2.5065458248914814,16938.75,9.737359175636923
535,0,0,0,0,0,126.0,1.0,0,1,4.836281906951478,4592.0,8.432070937999402,12.360600000000002,2.5145139945406583,3355.9399999999996,8.118487189000577
536,0,1,0,1,0,324.0,1.0,2,1,5.780743515792329,10039.0,9.214232786691527,31.784400000000005,3.45897560338151,6860.5599999999995,8.833544350041228
537,0,0,2,1,0,107.0,1.0,1,1,4.672828834461906,3617.0,8.193400231952097,10.4967,2.3510609220510865,2567.33,7.85062172734184
538,0,1,0,0,0,66.0,1.0,0,0,4.189654742026425,3453.0,8.146998697389993,6.4746,1.867886829615606,2805.54,7.93935131279746
539,0,1,3,1,0,157.0,1.0,0,1,5.056245805348308,6417.0,8.766705997750515,15.401699999999998,2.7344778929374884,4876.83,8.492250697608155
540,1,1,1,1,0,140.0,1.0,1,1,4.941642422609304,7453.0,8.916371914881694,13.734000000000002,2.6198745101984846,6079.6,8.712694183322306
541,1,0,0,1,0,99.0,0.0,1,0,4.59511985013459,2138.0,7.6676260915849905,9.711900000000002,2.2733519377237705,1166.81,7.062028808405932
542,1,0,1,1,0,95.0,1.0,1,1,4.553876891600541,3652.0,8.20303024171486,9.3195,2.232108979189721,2720.05,7.908405541474031
543,0,1,1,0,0,128.0,1.0,2,1,4.852030263919617,4763.0,8.46863300080086,12.5568,2.5302623515087976,3507.3199999999997,8.162607492056777
544,1,1,0,0,0,102.0,1.0,1,1,4.624972813284271,3680.0,8.210668031162976,10.0062,2.3032049008734514,2679.38,7.893340703457335
545,0,1,0,1,0,155.0,1.0,0,1,5.043425116919247,4718.0,8.45914025996762,15.205499999999999,2.721657204508427,3197.45,8.07010889611416
546,0,0,0,0,0,80.0,1.0,1,0,4.382026634673881,3358.0,8.119100837637486,7.847999999999998,2.0602587222630615,2573.2000000000003,7.852905539536845
547,0,0,0,1,0,145.0,1.0,0,1,4.976733742420574,4309.0,8.368461137615839,14.224499999999999,2.6549658300097545,2886.55,7.9678172963672464
548,1,0,0,1,0,103.0,0.0,1,0,4.634728988229636,5000.0,8.517193191416238,10.1043,2.312961075818816,3989.5699999999997,8.29143873465281
549,0,1,0,1,0,110.0,1.0,0,1,4.700480365792417,4801.0,8.476579508530941,10.791000000000002,2.378712453381597,3721.8999999999996,8.221989569565606
550,0,1,2,1,1,128.0,0.0,0,0,4.852030263919617,6633.0,8.799812469525556,12.5568,2.5302623515087976,5377.32,8.589945387778311
551,0,1,1,0,0,128.0,1.0,0,1,4.852030263919617,4867.0,8.490233009833455,12.5568,2.5302623515087976,3611.3199999999997,8.191828635462432
552,0,1,1,1,0,158.0,1.0,2,1,5.062595033026967,6583.0,8.792245847467877,15.4998,2.740827120616147,5033.02,8.523775480541563
553,0,1,0,0,0,181.0,0.0,2,0,5.198497031265826,4787.0,8.473659189392508,17.7561,2.876729118855006,3011.3900000000003,8.010157045168812
554,0,1,0,1,0,132.0,0.0,0,0,4.882801922586371,7859.0,8.969414650866176,12.9492,2.5610340101755513,6564.08,8.789367639826144
555,0,1,1,1,0,26.0,1.0,1,1,3.258096538021482,6500.0,8.779557455883728,2.5505999999999998,0.9363286256106623,6244.94,8.739526814827375
556,1,0,0,1,0,84.0,1.0,2,1,4.430816798843313,4292.0,8.36450810375059,8.2404,2.1090488864324937,3467.96,8.15132180380854
557,0,1,3,1,1,260.0,1.0,1,1,5.560681631015528,10139.0,9.22414465295258,25.506,3.238913718604708,7588.4,8.934376044478391
558,0,1,0,1,0,162.0,1.0,1,1,5.087596335232384,6556.0,8.78813593986372,15.892200000000003,2.7658284228215644,4966.78,8.510527021797042
559,1,1,0,1,0,182.0,1.0,1,1,5.204006687076795,6486.0,8.777401286867264,17.8542,2.8822387746659754,4700.58,8.45544118433979
560,0,1,2,0,0,108.0,1.0,1,1,4.68213122712422,3917.0,8.27308133366583,10.5948,2.3603633147133998,2857.52,7.957709394769581
561,1,1,1,1,1,600.0,1.0,1,1,6.396929655216146,19484.0,9.877348894926433,58.86,4.075161742805327,13598.0,9.517678002086406
562,0,1,0,1,0,211.0,1.0,0,1,5.351858133476067,7977.0,8.984317679911129,20.6991,3.030090221065247,5907.09,8.683908603351654
563,0,0,0,0,1,132.0,1.0,1,1,4.882801922586371,5800.0,8.66561319653451,12.9492,2.5610340101755513,4505.08,8.412960927931382
564,0,1,2,1,0,258.0,0.0,2,0,5.552959584921617,8799.0,9.08239335764556,25.3098,3.2311916725107976,6268.02,8.743215794281287
565,0,1,0,0,0,120.0,1.0,0,1,4.787491742782046,4467.0,8.404472321352118,11.772,2.4657238303712266,3289.8,8.098582051638058
566,0,0,0,1,0,70.0,1.0,2,1,4.248495242049359,3333.0,8.11162807830774,6.867000000000001,1.9267273296385394,2646.3,7.880917716932831
